"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"01/29/2013","CSFB GLOBAL PROPRIETARY ","041","MWV","S","20,000","32.71","1,000.00","0.050"
"03/19/2013","CSFB GLOBAL PROPRIETARY ","041","MWV","S","10,000","37.88","500.00","0.050"
"03/20/2013","CSFB GLOBAL PROPRIETARY ","041","MWV","S","9,643","38.04","482.15","0.050"
"05/30/2013","CSFB GLOBAL PROPRIETARY ","041","MWV","S","25,000","35.48","1,250.00","0.050"
"01/29/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","15,000","43.54","750.00","0.050"
"01/30/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","15,000","42.97","750.00","0.050"
"06/14/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","35,000","42.66","1,750.00","0.050"
"06/17/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","15,000","42.68","750.00","0.050"
"06/26/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","15,000","40.58","750.00","0.050"
"07/03/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","B","10,000","40.42","500.00","0.050"
"05/29/2013","CSFB GLOBAL PROPRIETARY ","041","PCH","S","11,000","47.05","550.00","0.050"
"04/15/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","B","20,000","51.74","1,000.00","0.050"
"04/19/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","B","30,000","52.11","1,500.00","0.050"
"04/22/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","B","20,000","52.29","1,000.00","0.050"
"04/30/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","B","10,000","51.07","500.00","0.050"
"09/27/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","B","20,000","47.10","1,000.00","0.050"
"01/29/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","15,000","48.72","750.00","0.050"
"01/30/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","15,000","48.51","750.00","0.050"
"03/12/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","30,000","49.54","1,500.00","0.050"
"04/16/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","21,100","51.35","1,055.00","0.050"
"05/03/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","11,000","51.24","550.00","0.050"
"06/14/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","30,000","47.71","1,500.00","0.050"
"06/17/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","12,000","47.64","600.00","0.050"
"10/28/2013","CSFB GLOBAL PROPRIETARY ","041","PCL","S","15,000","49.52","750.00","0.050"
"01/09/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","B","50,000","38.90","2,500.00","0.050"
"01/16/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","B","25,000","38.93","1,250.00","0.050"
"02/01/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","B","113,400","38.70","5,670.00","0.050"
"10/15/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","B","30,000","58.43","1,500.00","0.050"
"01/15/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","S","20,000","39.29","1,000.00","0.050"
"01/17/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","S","55,000","39.65","2,750.00","0.050"
"01/22/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","S","40,000","38.58","2,000.00","0.050"
"02/15/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","S","20,000","40.60","1,000.00","0.050"
"04/23/2013","CSFB GLOBAL PROPRIETARY ","041","PKG","S","15,000","45.46","750.00","0.050"
"01/14/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","10,000","74.38","500.00","0.050"
"01/15/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","15,000","74.45","750.00","0.050"
"01/17/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","20,000","73.98","1,000.00","0.050"
"01/22/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","10,000","74.00","500.00","0.050"
"01/23/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","5,281","77.40","264.05","0.050"
"02/01/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","40,000","79.91","2,000.00","0.050"
"02/07/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","15,000","80.85","750.00","0.050"
"05/29/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","15,000","100.25","750.00","0.050"
"06/03/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","1,770","96.89","88.50","0.050"
"06/04/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","5,000","98.26","250.00","0.050"
"06/10/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","B","8,000","101.37","400.00","0.050"
"01/18/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","S","25,000","74.55","1,250.00","0.050"
"04/22/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","S","15,000","88.22","750.00","0.050"
"07/17/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","S","10,000","105.47","500.00","0.050"
"07/17/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","SS","10,000","105.01","500.00","0.050"
"10/15/2013","CSFB GLOBAL PROPRIETARY ","041","RKT","SS","15,000","106.66","750.00","0.050"
"01/24/2013","CSFB GLOBAL PROPRIETARY ","041","RYN","B","15,000","56.08","750.00","0.050"
"01/22/2013","CSFB GLOBAL PROPRIETARY ","041","RYN","S","15,000","55.14","750.00","0.050"
"10/17/2013","CSFB GLOBAL PROPRIETARY ","041","UNP","S","10,000","151.46","500.00","0.050"
"01/18/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","15,000","30.53","750.00","0.050"
"03/12/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","50,000","30.31","2,500.00","0.050"
"03/18/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","15,000","30.11","750.00","0.050"
"03/22/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","30,400","30.85","1,520.00","0.050"
"04/15/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","25,000","30.65","1,250.00","0.050"
"04/16/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","50,000","30.65","2,500.00","0.050"
"04/17/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","90,000","29.60","4,500.00","0.050"
"04/18/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","15,000","28.95","750.00","0.050"
"04/26/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","55,000","30.94","2,750.00","0.050"
"06/03/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","50,000","29.87","2,500.00","0.050"
"06/04/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","15,000","29.66","750.00","0.050"
"06/05/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","40,000","28.26","2,000.00","0.050"
"06/12/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","25,000","28.01","1,250.00","0.050"
"06/13/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","20,000","27.81","1,000.00","0.050"
"06/17/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","150,000","29.02","7,500.00","0.050"
"06/18/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","35,000","28.21","1,750.00","0.050"
"06/19/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","350,000","28.12","17,500.00","0.050"
"06/28/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","25,000","28.15","1,250.00","0.050"
"07/03/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","10,000","28.47","500.00","0.050"
"09/27/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","10,000","28.79","500.00","0.050"
"11/01/2013","CSFB GLOBAL PROPRIETARY ","041","WY","B","20,000","30.22","1,000.00","0.050"
"01/25/2013","CSFB GLOBAL PROPRIETARY ","041","WY","S","30,000","30.53","1,500.00","0.050"
"03/19/2013","CSFB GLOBAL PROPRIETARY ","041","WY","S","25,000","30.68","1,250.00","0.050"
"04/19/2013","CSFB GLOBAL PROPRIETARY ","041","WY","S","145,000","29.97","7,250.00","0.050"
"04/22/2013","CSFB GLOBAL PROPRIETARY ","041","WY","S","35,000","29.86","1,750.00","0.050"
"05/03/2013","CSFB GLOBAL PROPRIETARY ","041","WY","S","20,000","30.84","1,000.00","0.050"
"06/10/2013","CSFB GLOBAL PROPRIETARY ","041","XLB","B","35,000","40.35","1,750.00","0.050"
"01/31/2013","CSFB GLOBAL PROPRIETARY ","041","XLB","SS","50,000","39.17","2,500.00","0.050"
"11/01/2013","CSL ASSOCIATES","006","CNW","B","10,000","41.27","400.00","0.040"
"11/13/2013","CSL ASSOCIATES","006","EBAY","S","6,000","52.62","240.00","0.040"
"10/11/2013","CSL ASSOCIATES","006","JBLU","B","4,898","6.88","146.94","0.030"
"10/18/2013","CSL ASSOCIATES","006","MLI","B","600","58.07","60.00","0.100"
"10/18/2013","CSL ASSOCIATES","006","MLI","S","600","58.56","60.00","0.100"
"10/24/2013","CSL ASSOCIATES","006","VNTV","B","6,000","26.65","240.00","0.040"
"10/24/2013","CSL ASSOCIATES","006","VNTV","S","6,000","26.70","240.00","0.040"
"11/22/2013","CSL ASSOCIATES","006","WNC","B","10,000","11.60","400.00","0.040"
"12/02/2013","CSL ASSOCIATES","006","WNC","S","10,000","12.05","400.00","0.040"
"07/22/2013","CUMBERLAND              ","006","ALLT","S","20,000","14.89","600.00","0.030"
"07/22/2013","CUMBERLAND              ","006","FSL","B","20,000","15.53","600.00","0.030"
"07/22/2013","CUMBERLAND              ","006","HNR","S","10,000","4.79","300.00","0.030"
"07/22/2013","CUMBERLAND              ","006","OVTI","B","7,000","17.42","210.00","0.030"
"07/22/2013","CUMBERLAND              ","006","SPY","SS","10,000","169.15","300.00","0.030"
"07/22/2013","CUMBERLAND              ","006","SWKS","S","25,000","23.52","750.00","0.030"
"07/22/2013","CUMBERLAND              ","006","XLP","SS","25,000","41.69","750.00","0.030"
"01/03/2013","CYPRESS CAP MGMT LLC","040","GME","SS","42,800","24.41","1,712.00","0.040"
"02/15/2013","CYRUS CAPITAL","025","AAMRQ","B","1,020,000","2.49","20,400.00","0.020"
"02/19/2013","CYRUS CAPITAL","025","AAMRQ","B","1,000,000","2.88","20,000.00","0.020"
"03/12/2013","CYRUS CAPITAL","025","AAMRQ","B","150,000","3.68","3,000.00","0.020"
"03/18/2013","CYRUS CAPITAL","025","AAMRQ","B","100,000","3.61","2,000.00","0.020"
"05/16/2013","CYRUS CAPITAL","025","AAMRQ","B","185,000","6.88","5,550.00","0.030"
"05/20/2013","CYRUS CAPITAL","025","AAMRQ","B","150,000","6.33","4,500.00","0.030"
"05/21/2013","CYRUS CAPITAL","025","AAMRQ","B","100,000","5.25","3,000.00","0.030"
"06/06/2013","CYRUS CAPITAL","025","AAMRQ","B","50,000","4.04","1,500.00","0.030"
"07/31/2013","CYRUS CAPITAL","025","AAMRQ","B","159,500","5.92","4,785.00","0.030"
"08/01/2013","CYRUS CAPITAL","025","AAMRQ","B","200,000","6.06","6,000.00","0.030"
"08/13/2013","CYRUS CAPITAL","025","AAMRQ","B","250,000","3.42","7,500.00","0.030"
"07/24/2013","CYRUS CAPITAL","025","AAMRQ","S","150,000","5.50","4,500.00","0.030"
"10/18/2013","CYRUS CAPITAL","025","AAMRQ","S","250,000","6.01","7,500.00","0.030"
"09/11/2013","CYRUS CAPITAL","025","AMBC","B","10,000","18.58","300.00","0.030"
"05/13/2013","CYRUS CAPITAL","025","ARPI","SS","35,000","20.83","1,050.00","0.030"
"05/14/2013","CYRUS CAPITAL","025","ARPI","SS","15,000","20.78","450.00","0.030"
"05/14/2013","CYRUS CAPITAL","025","AYI","B","8,000","76.79","240.00","0.030"
"04/08/2013","CYRUS CAPITAL","025","COH","S","66,000","49.75","1,980.00","0.030"
"04/04/2013","CYRUS CAPITAL","025","EWW","SS","5,000","73.20","150.00","0.030"
"06/27/2013","CYRUS CAPITAL","025","GDX","S","15,000","22.62","450.00","0.030"
"06/10/2013","CYRUS CAPITAL","025","GM","B","12,000","34.59","360.00","0.030"
"07/01/2013","CYRUS CAPITAL","025","GM","B","28,000","34.18","840.00","0.030"
"01/25/2013","CYRUS CAPITAL","025","GPK","S","50,000","7.03","1,500.00","0.030"
"07/31/2013","CYRUS CAPITAL","025","KORS","S","25,000","66.89","750.00","0.030"
"02/14/2013","CYRUS CAPITAL","025","LCC","B","252,250","13.62","7,567.50","0.030"
"05/23/2013","CYRUS CAPITAL","025","LCC","B","25,000","17.99","750.00","0.030"
"05/16/2013","CYRUS CAPITAL","025","LCC","SS","25,570","19.05","767.10","0.030"
"05/24/2013","CYRUS CAPITAL","025","LCC","SS","50,000","18.08","1,500.00","0.030"
"06/27/2013","CYRUS CAPITAL","025","LEG","SS","10,000","31.11","300.00","0.030"
"05/01/2013","CYRUS CAPITAL","025","LPX","SS","20,000","17.70","600.00","0.030"
"05/13/2013","CYRUS CAPITAL","025","MWV","B","20,000","35.21","600.00","0.030"
"05/20/2013","CYRUS CAPITAL","025","MWV","B","20,000","35.53","600.00","0.030"
"06/26/2013","CYRUS CAPITAL","025","PGEM","B","15,000","20.08","450.00","0.030"
"07/18/2013","CYRUS CAPITAL","025","RKT","SS","10,000","105.33","300.00","0.030"
"08/19/2013","CYRUS CAPITAL","025","SEE","B","30,000","28.88","900.00","0.030"
"08/20/2013","CYRUS CAPITAL","025","SEE","B","15,000","28.85","450.00","0.030"
"03/11/2013","CYRUS CAPITAL","025","TROX","B","21,100","20.46","633.00","0.030"
"01/14/2013","CYRUS CAPITAL","025","UAL","B","100,000","25.96","3,000.00","0.030"
"06/11/2013","CYRUS CAPITAL","025","UAL","S","50,000","32.40","1,500.00","0.030"
"01/23/2013","CYRUS CAPITAL","025","WTS","B","15,000","44.57","450.00","0.030"
"07/29/2013","CYRUS CAPITAL","025","WY","B","20,000","27.89","600.00","0.030"
"08/16/2013","CYRUS CAPITAL","025","WY","B","25,000","27.47","750.00","0.030"
"07/03/2013","CYRUS CAPITAL","025","XLE","B","25,000","78.69","750.00","0.030"
"01/31/2013","DALTON GREINER          ","070","MLI","B","7,500","53.37","375.00","0.050"
"02/04/2013","DALTON GREINER          ","070","MLI","B","6,400","53.27","320.00","0.050"
"03/01/2013","DARUMA ASSET MGMT INC   ","046","AAV","S","113,201","3.05","4,528.04","0.040"
"01/15/2013","DAVIDSON INV ADV        ","033","AAPL","B","2,599","488.02","103.96","0.040"
"01/15/2013","DAVIDSON INV ADV        ","033","GE","B","47,730","21.20","1,909.20","0.040"
"03/07/2013","DAVIDSON INV ADV        ","033","IPG","B","414,595","12.95","16,583.80","0.040"
"01/15/2013","DAVIDSON INV ADV        ","033","RWT","S","66,925","18.91","2,677.00","0.040"
"11/11/2013","DAVIDSON INV ADV        ","033","WMT","S","31,810","78.90","1,272.40","0.040"
"08/26/2013","DAVIDSON KEMPNER ADVISOR","281","AAP","B","25,000","83.45","1,250.00","0.050"
"08/13/2013","DAVIDSON KEMPNER ADVISOR","281","ARCO","C","64,400","12.84","3,220.00","0.050"
"11/13/2013","DAVIDSON KEMPNER ADVISOR","281","AWAY","SS","50,000","34.83","2,500.00","0.050"
"08/29/2013","DAVIDSON KEMPNER ADVISOR","281","BKE","SS","20,000","51.91","1,000.00","0.050"
"07/24/2013","DAVIDSON KEMPNER ADVISOR","281","CBS","B","110,000","52.31","5,500.00","0.050"
"04/05/2013","DAVIDSON KEMPNER ADVISOR","040","CPWR","B","50,000","11.57","1,500.00","0.030"
"05/30/2013","DAVIDSON KEMPNER ADVISOR","040","CST","C","20,000","31.53","600.00","0.030"
"06/11/2013","DAVIDSON KEMPNER ADVISOR","040","CST","C","20,000","31.85","600.00","0.030"
"10/11/2013","DAVIDSON KEMPNER ADVISOR","281","CYH","SS","40,000","43.40","1,200.00","0.030"
"04/05/2013","DAVIDSON KEMPNER ADVISOR","040","DELL","B","111,078","14.21","3,332.34","0.030"
"03/26/2013","DAVIDSON KEMPNER ADVISOR","040","DELL","C","228,792","14.55","6,863.76","0.030"
"08/29/2013","DAVIDSON KEMPNER ADVISOR","281","DKS","S","79,600","46.67","3,980.00","0.050"
"11/13/2013","DAVIDSON KEMPNER ADVISOR","281","EL","B","15,000","70.52","750.00","0.050"
"08/15/2013","DAVIDSON KEMPNER ADVISOR","281","EXPR","B","50,000","21.02","2,500.00","0.050"
"01/16/2013","DAVIDSON KEMPNER ADVISOR","040","FDX","B","106,000","99.18","5,300.00","0.050"
"07/24/2013","DAVIDSON KEMPNER ADVISOR","281","FNP","B","80,000","23.46","4,000.00","0.050"
"11/13/2013","DAVIDSON KEMPNER ADVISOR","281","GIS","SS","50,000","50.69","2,500.00","0.050"
"08/26/2013","DAVIDSON KEMPNER ADVISOR","281","GM","B","100,000","35.19","5,000.00","0.050"
"09/03/2013","DAVIDSON KEMPNER ADVISOR","281","GMCR","C","30,000","85.25","1,500.00","0.050"
"08/14/2013","DAVIDSON KEMPNER ADVISOR","281","GMCR","SS","30,000","77.91","1,500.00","0.050"
"07/24/2013","DAVIDSON KEMPNER ADVISOR","281","GME","B","100,000","43.24","5,000.00","0.050"
"08/14/2013","DAVIDSON KEMPNER ADVISOR","281","IGT","SS","100,000","19.02","5,000.00","0.050"
"05/23/2013","DAVIDSON KEMPNER ADVISOR","040","INTC","C","50,000","23.98","2,500.00","0.050"
"05/30/2013","DAVIDSON KEMPNER ADVISOR","040","IYR","SS","56,800","70.47","1,704.00","0.030"
"11/13/2013","DAVIDSON KEMPNER ADVISOR","281","JACK","B","100,000","43.64","5,000.00","0.050"
"11/18/2013","DAVIDSON KEMPNER ADVISOR","281","JWN","C","50,000","62.44","2,500.00","0.050"
"07/29/2013","DAVIDSON KEMPNER ADVISOR","281","KO","B","50,000","40.36","2,500.00","0.050"
"10/11/2013","DAVIDSON KEMPNER ADVISOR","281","LEG","SS","50,000","29.70","2,500.00","0.050"
"08/13/2013","DAVIDSON KEMPNER ADVISOR","281","LTD","C","50,000","61.09","2,500.00","0.050"
"07/29/2013","DAVIDSON KEMPNER ADVISOR","281","LTD","SS","100,000","55.27","5,000.00","0.050"
"08/12/2013","DAVIDSON KEMPNER ADVISOR","281","MAT","SS","75,000","42.88","3,750.00","0.050"
"03/04/2013","DAVIDSON KEMPNER ADVISOR","040","MTG","C","200,000","4.28","6,000.00","0.030"
"01/09/2013","DAVIDSON KEMPNER ADVISOR","040","MTG","SS","285,822","2.95","8,574.66","0.030"
"01/09/2013","DAVIDSON KEMPNER ADVISOR","040","PCS","S","40,000","9.56","1,200.00","0.030"
"04/05/2013","DAVIDSON KEMPNER ADVISOR","040","PCS","S","100,000","11.29","3,000.00","0.030"
"08/15/2013","DAVIDSON KEMPNER ADVISOR","281","PSMT","SS","4,318","87.78","215.90","0.050"
"08/28/2013","DAVIDSON KEMPNER ADVISOR","281","RDEN","C","43,100","34.07","2,155.00","0.050"
"01/09/2013","DAVIDSON KEMPNER ADVISOR","040","RDN","B","143,200","6.23","4,296.00","0.030"
"07/24/2013","DAVIDSON KEMPNER ADVISOR","281","RL","B","35,000","180.52","1,750.00","0.050"
"07/30/2013","DAVIDSON KEMPNER ADVISOR","281","RL","B","10,000","180.54","500.00","0.050"
"09/27/2013","DAVIDSON KEMPNER ADVISOR","281","RL","B","27,190","165.01","1,359.50","0.050"
"07/12/2013","DAVIDSON KEMPNER ADVISOR","040","SPY","C","23,750","167.28","712.50","0.030"
"01/16/2013","DAVIDSON KEMPNER ADVISOR","040","SPY","SS","20,000","147.00","1,000.00","0.050"
"02/27/2013","DAVIDSON KEMPNER ADVISOR","040","STZ","B","4,000","44.45","120.00","0.030"
"03/26/2013","DAVIDSON KEMPNER ADVISOR","040","STZ","B","5,800","47.30","174.00","0.030"
"05/31/2013","DAVIDSON KEMPNER ADVISOR","040","STZ","B","130,000","53.76","3,900.00","0.030"
"06/21/2013","DAVIDSON KEMPNER ADVISOR","040","STZ","S","40,000","50.78","1,200.00","0.030"
"02/28/2013","DAVIDSON KEMPNER ADVISOR","040","SWY","C","50,000","24.05","2,500.00","0.050"
"11/18/2013","DAVIDSON KEMPNER ADVISOR","281","TGT","C","50,000","66.40","2,500.00","0.050"
"04/05/2013","DAVIDSON KEMPNER ADVISOR","040","TWTC","S","40,000","25.75","1,200.00","0.030"
"07/30/2013","DAVIDSON KEMPNER ADVISOR","281","VFC","SS","5,000","197.64","250.00","0.050"
"10/25/2013","DAVIDSON KEMPNER ADVISOR","281","WYNN","B","50,000","166.54","2,500.00","0.050"
"01/16/2013","DAVIDSON KEMPNER ADVISOR","040","XLI","SS","100,000","39.14","5,000.00","0.050"
"05/30/2013","DAVIDSON KEMPNER ADVISOR","040","XLP","C","20,000","41.01","600.00","0.030"
"10/22/2013","DAVIDSON KEMPNER ADVISOR","281","XLP","C","150,000","42.00","7,500.00","0.050"
"10/23/2013","DAVIDSON KEMPNER ADVISOR","281","XOP","C","40,000","69.75","1,200.00","0.030"
"07/12/2013","DAVIDSON KEMPNER FRAN","028","AMZN","S","5,000","304.24","250.00","0.050"
"07/17/2013","DAVIDSON KEMPNER FRAN","028","BKW","SS","50,000","19.77","2,500.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","CAB","SS","20,000","67.96","1,000.00","0.050"
"07/17/2013","DAVIDSON KEMPNER FRAN","028","COH","S","50,000","57.95","2,500.00","0.050"
"07/17/2013","DAVIDSON KEMPNER FRAN","028","DKS","B","50,000","50.59","2,500.00","0.050"
"07/12/2013","DAVIDSON KEMPNER FRAN","028","EA","B","50,000","24.28","2,500.00","0.050"
"07/15/2013","DAVIDSON KEMPNER FRAN","028","EXPR","B","15,438","23.00","771.90","0.050"
"07/12/2013","DAVIDSON KEMPNER FRAN","028","GM","B","67,112","36.15","3,355.60","0.050"
"07/12/2013","DAVIDSON KEMPNER FRAN","028","GNC","B","24,800","46.95","1,240.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","KMB","SS","10,000","99.42","500.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","MAT","SS","50,000","46.69","2,500.00","0.050"
"07/17/2013","DAVIDSON KEMPNER FRAN","028","SWY","SS","50,000","24.82","2,500.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","TGT","SS","15,000","72.77","750.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","TIF","B","50,000","76.94","2,500.00","0.050"
"07/12/2013","DAVIDSON KEMPNER FRAN","028","TUMI","SS","50,000","25.60","2,500.00","0.050"
"07/11/2013","DAVIDSON KEMPNER FRAN","028","XRT","SS","25,000","80.89","1,250.00","0.050"
"07/30/2013","DC CAPITAL              ","044","ACI","B","250,000","3.99","7,500.00","0.030"
"11/25/2013","DC CAPITAL              ","044","ARO","S","25,000","10.41","750.00","0.030"
"01/16/2013","DC CAPITAL              ","044","ATI","B","50,000","29.85","2,000.00","0.040"
"02/21/2013","DC CAPITAL              ","044","ATI","B","50,000","30.86","2,000.00","0.040"
"02/25/2013","DC CAPITAL              ","044","ATI","B","100,000","29.90","4,000.00","0.040"
"03/04/2013","DC CAPITAL              ","044","ATI","B","100,000","29.71","4,000.00","0.040"
"04/17/2013","DC CAPITAL              ","044","ATI","B","100,000","26.76","4,000.00","0.040"
"07/24/2013","DC CAPITAL              ","044","ATI","B","1,200","25.75","48.00","0.040"
"11/19/2013","DC CAPITAL              ","044","ATI","B","50,000","34.15","2,000.00","0.040"
"11/20/2013","DC CAPITAL              ","044","ATI","B","50,000","33.70","2,000.00","0.040"
"09/18/2013","DC CAPITAL              ","044","ATI","S","101,200","31.23","4,048.00","0.040"
"10/18/2013","DC CAPITAL              ","044","ATI","S","50,000","31.48","2,000.00","0.040"
"10/21/2013","DC CAPITAL              ","044","ATI","S","50,000","32.07","2,000.00","0.040"
"10/22/2013","DC CAPITAL              ","044","ATI","S","200,000","32.45","8,000.00","0.040"
"10/23/2013","DC CAPITAL              ","044","ATI","S","100,000","32.90","4,000.00","0.040"
"11/04/2013","DC CAPITAL              ","044","ATI","S","37,200","33.74","1,488.00","0.040"
"11/05/2013","DC CAPITAL              ","044","ATI","S","12,800","33.50","512.00","0.040"
"02/01/2013","DC CAPITAL              ","044","BA","B","100,000","74.55","4,000.00","0.040"
